age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
51,Private,55507,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
50,Local-gov,172175,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
44,Private,139338,12th,8,Divorced,Transport-moving,Unmarried,Black,Male,0,0,40,United-States,<=50K
54,Private,99434,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
51,Private,74275,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,213921,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Mexico,<=50K
56,Private,235136,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Dominican-Republic,<=50K
32,Private,364657,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
30,Local-gov,125159,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Male,14084,0,45,nan,>50K
59,Private,99131,HS-grad,9,Widowed,Prof-specialty,Not-in-family,White,Female,0,0,18,United-States,<=50K
40,Private,196029,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,45,United-States,<=50K
58,Private,357788,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
83,Self-emp-inc,153183,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2392,55,United-States,>50K
25,Private,193701,Bachelors,13,Never-married,Other-service,Not-in-family,White,Female,0,0,38,United-States,<=50K
39,Self-emp-inc,154641,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,60,United-States,<=50K
52,Private,235307,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
21,Private,197387,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,<=50K
21,Private,204596,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,8,United-States,<=50K
22,Private,340217,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,20,United-States,<=50K
35,Private,111635,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
25,Private,264055,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
34,Private,104293,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
49,Private,181717,Assoc-voc,11,Separated,Prof-specialty,Own-child,White,Female,0,0,36,United-States,<=50K
52,Local-gov,155141,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
34,Private,145231,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,4064,0,35,United-States,<=50K
32,Private,123964,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4386,0,50,United-States,<=50K
24,Private,152540,Bachelors,13,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,United-States,<=50K
51,Private,93690,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
35,State-gov,227128,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
42,nan,167678,11th,7,Married-civ-spouse,nan,Husband,White,Male,0,0,22,Ecuador,<=50K
31,nan,213771,HS-grad,9,Widowed,nan,Unmarried,White,Female,0,0,36,United-States,<=50K
68,Private,217424,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,24,United-States,<=50K
42,Private,66755,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,Other,Male,0,0,40,United-States,<=50K
46,Private,53893,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
46,Private,72896,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
39,Private,184659,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,193090,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,37,United-States,<=50K
40,State-gov,59460,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,38,United-States,<=50K
41,Self-emp-not-inc,189941,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,330466,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Hong,<=50K
44,State-gov,46221,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K
40,Private,137421,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0,0,60,Trinadad&Tobago,<=50K
62,Private,149617,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,16,United-States,<=50K
38,State-gov,352628,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
35,Private,63921,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
33,Private,56150,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,2174,0,40,United-States,<=50K
23,nan,134997,Some-college,10,Separated,nan,Unmarried,White,Female,0,0,20,United-States,<=50K
18,nan,184101,Some-college,10,Never-married,nan,Own-child,White,Male,0,0,25,United-States,<=50K
60,Self-emp-not-inc,95490,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,<=50K
31,Private,145377,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
42,Private,163985,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Male,0,0,27,United-States,<=50K
51,Private,129301,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
24,Private,537222,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
38,Private,65466,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
33,Private,93213,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
28,State-gov,107218,Bachelors,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K
41,Local-gov,66118,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,25,United-States,<=50K
34,Self-emp-not-inc,213226,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1485,35,nan,<=50K
35,Private,107302,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
35,Private,187089,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,42,United-States,>50K
45,nan,27184,HS-grad,9,Widowed,nan,Unmarried,White,Female,0,0,38,United-States,<=50K
33,Private,182423,HS-grad,9,Divorced,Other-service,Unmarried,Black,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,116834,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,5,nan,<=50K
50,Local-gov,153064,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,40,United-States,>50K
27,State-gov,222506,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,60,United-States,<=50K
37,Private,112497,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
55,Private,98746,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,Canada,>50K
58,Federal-gov,256466,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,7688,0,40,China,>50K
68,Private,214521,Prof-school,15,Widowed,Prof-specialty,Unmarried,White,Female,0,0,16,United-States,<=50K
39,Private,67317,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,287037,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
51,Federal-gov,163671,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,40,United-States,<=50K
39,Private,188503,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,United-States,>50K
19,Private,138760,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
49,Private,162264,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
38,Federal-gov,236648,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19,Private,287380,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,27,United-States,<=50K
58,Private,94429,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
30,Local-gov,102130,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
44,Local-gov,24982,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
38,Private,227794,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
22,State-gov,214731,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,<=50K
41,Private,200671,Bachelors,13,Divorced,Transport-moving,Own-child,Black,Male,6497,0,40,United-States,<=50K
42,Self-emp-inc,557349,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
42,Private,246011,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,55,United-States,<=50K
52,Private,176134,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,48,United-States,<=50K
57,Private,80149,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,Germany,>50K
37,Private,176756,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,1485,70,United-States,>50K
31,Local-gov,189269,HS-grad,9,Never-married,Protective-serv,Own-child,White,Male,0,0,40,United-States,<=50K
31,Private,111883,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
55,Private,145214,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,4650,0,20,United-States,<=50K
32,Private,199416,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
51,Private,203435,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,Italy,<=50K
26,Private,49092,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
23,Private,244698,5th-6th,3,Never-married,Farming-fishing,Other-relative,White,Male,0,0,35,Mexico,<=50K
33,Federal-gov,129707,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K
45,Private,363253,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,nan,>50K
43,Private,39581,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,45,United-States,<=50K
67,Private,219687,Some-college,10,Widowed,Sales,Not-in-family,White,Male,0,0,18,United-States,<=50K
46,Private,189762,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,56,United-States,<=50K
60,Private,132529,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
25,nan,161235,Assoc-voc,11,Never-married,nan,Own-child,White,Male,0,0,90,United-States,<=50K
31,Private,258849,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
20,Private,138768,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,<=50K
48,Private,158924,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,>50K
34,Private,318641,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,45,United-States,>50K
50,Private,77905,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,8,United-States,<=50K
21,Private,55465,Assoc-acdm,12,Never-married,Other-service,Other-relative,White,Male,0,0,15,United-States,<=50K
24,Private,198259,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
24,Private,421474,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
61,nan,584259,Masters,14,Married-civ-spouse,nan,Husband,White,Male,0,0,2,United-States,>50K
36,Private,138441,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
17,Private,268276,12th,8,Never-married,Other-service,Own-child,White,Male,0,0,12,United-States,<=50K
20,Private,270517,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,<=50K
21,Private,311478,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,45,United-States,<=50K
31,Private,427474,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,2179,35,Mexico,<=50K
42,Private,47012,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,27661,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,United-States,>50K
30,Private,77634,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
60,Private,147473,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
56,Federal-gov,156229,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,United-States,>50K
37,Private,248919,1st-4th,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,66,Mexico,<=50K
54,Private,186224,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
21,Private,301556,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,19,United-States,<=50K
34,Self-emp-inc,175761,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
60,Self-emp-not-inc,166153,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
17,Private,452406,11th,7,Never-married,Sales,Own-child,Black,Female,0,0,15,United-States,<=50K
25,Private,126974,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
43,Self-emp-not-inc,170230,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
55,Self-emp-not-inc,145574,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,34095,0,60,United-States,<=50K
23,Private,109053,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,60,United-States,<=50K
42,Private,102988,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,Ecuador,>50K
48,State-gov,106377,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,65,United-States,>50K
39,Private,203204,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,>50K
30,Private,149726,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,7688,0,40,United-States,>50K
34,Private,209101,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,5178,0,55,United-States,>50K
26,Private,243560,Some-college,10,Never-married,Sales,Unmarried,White,Female,0,0,40,nan,<=50K
18,Self-emp-not-inc,230373,11th,7,Never-married,Other-service,Own-child,White,Female,594,0,4,United-States,<=50K
22,Private,200109,HS-grad,9,Married-civ-spouse,Priv-house-serv,Wife,White,Female,4508,0,40,United-States,<=50K
25,Local-gov,336320,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
34,Private,159303,Masters,14,Never-married,Prof-specialty,Own-child,White,Female,0,0,30,United-States,<=50K
47,Private,59380,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,42,United-States,<=50K
48,Self-emp-not-inc,179337,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,England,<=50K
42,Private,190910,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
47,State-gov,103743,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
47,Private,247379,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,45,United-States,<=50K
40,State-gov,91949,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Black,Female,0,0,40,United-States,<=50K
28,Private,69107,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
36,Private,180686,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
43,Private,398959,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
43,Private,598606,9th,5,Separated,Handlers-cleaners,Unmarried,Black,Female,0,0,50,United-States,<=50K
55,Private,102058,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
24,Private,106085,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,1721,30,United-States,<=50K
34,Federal-gov,341051,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,50,United-States,>50K
72,nan,194548,Some-college,10,Married-spouse-absent,nan,Not-in-family,White,Male,0,0,3,United-States,<=50K
67,Private,160456,11th,7,Widowed,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,189265,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
39,Private,370795,HS-grad,9,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
32,State-gov,92003,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,>50K
46,Self-emp-not-inc,95256,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,<=50K
63,Local-gov,86590,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,32,United-States,<=50K
26,Private,341672,Some-college,10,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,0,0,60,India,<=50K
56,Self-emp-not-inc,170217,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
42,Private,152889,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
38,Self-emp-not-inc,176657,Some-college,10,Separated,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,60,Japan,<=50K
46,Private,243190,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,40,United-States,>50K
24,Private,224785,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,1876,65,United-States,<=50K
23,Private,233711,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
32,Private,282611,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
24,Private,205839,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
54,Local-gov,108739,11th,7,Widowed,Protective-serv,Unmarried,Black,Female,0,0,40,United-States,<=50K
30,Local-gov,48542,12th,8,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
35,Private,238802,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
23,State-gov,199915,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,21,United-States,<=50K
77,Self-emp-not-inc,34761,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
20,Private,155818,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
29,Private,174645,11th,7,Divorced,Craft-repair,Unmarried,White,Female,0,0,52,United-States,<=50K
18,Private,238867,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,1602,40,United-States,<=50K
20,Private,282604,Some-college,10,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,20,United-States,<=50K
65,Self-emp-not-inc,144822,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
50,Private,155434,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
30,Private,251120,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,England,<=50K
34,Private,231238,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
45,Private,98092,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,<=50K
49,Federal-gov,118701,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
39,Private,56269,Some-college,10,Never-married,Craft-repair,Own-child,Black,Male,0,0,40,United-States,<=50K
17,Private,72321,11th,7,Never-married,Other-service,Other-relative,White,Female,0,0,12,United-States,<=50K
32,Self-emp-not-inc,220148,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,279297,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,0,0,60,United-States,<=50K
49,Private,176341,Bachelors,13,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,Female,0,0,40,India,<=50K
51,Private,215404,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,15024,0,40,United-States,>50K
20,Private,61777,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,United-States,<=50K
36,Private,218490,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Germany,>50K
23,Private,117583,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
43,State-gov,598995,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,3103,0,40,United-States,>50K
21,Private,283969,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,40,Mexico,<=50K
36,Private,139743,Some-college,10,Widowed,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
27,Private,211215,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,50,United-States,<=50K
17,Private,130125,10th,6,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,1055,0,20,United-States,<=50K
50,State-gov,54709,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,46,United-States,<=50K
21,nan,369084,Some-college,10,Never-married,nan,Other-relative,White,Male,0,0,10,United-States,<=50K
34,Private,193285,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,313835,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
28,Local-gov,407672,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,353696,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
24,Private,304463,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,United-States,<=50K
40,Private,224793,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,1719,40,United-States,<=50K
26,nan,104756,HS-grad,9,Married-AF-spouse,nan,Wife,White,Female,0,1651,42,United-States,<=50K
77,nan,185426,HS-grad,9,Married-civ-spouse,nan,Husband,White,Male,0,0,15,United-States,<=50K
36,Private,379522,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,40,United-States,>50K
39,Federal-gov,127048,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
42,Federal-gov,65950,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
46,Private,171095,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,38,United-States,<=50K
40,Private,329924,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Black,Male,0,0,30,United-States,<=50K
53,Private,380086,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,48,United-States,>50K
43,Self-emp-inc,150533,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,68,United-States,>50K
46,Private,102569,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,65,United-States,>50K
40,Private,277507,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,1669,40,United-States,<=50K
34,Private,290763,HS-grad,9,Divorced,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
29,Private,568490,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,177995,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,Mexico,>50K
43,Private,300528,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,266971,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Private,59287,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
39,Private,113725,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,8614,0,40,United-States,>50K
32,Private,217460,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
46,Self-emp-not-inc,154083,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K
26,Private,160300,HS-grad,9,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K
35,Self-emp-inc,186488,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,Puerto-Rico,<=50K
25,State-gov,203279,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India,<=50K
36,Local-gov,248263,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,472070,Assoc-voc,11,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K
26,Private,86872,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
60,Private,200235,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
43,Private,64631,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,United-States,>50K
24,Private,283757,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,39,United-States,<=50K
53,Private,22978,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,50,United-States,>50K
30,Private,219110,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
55,State-gov,111130,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
35,Private,207676,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,United-States,<=50K
48,Private,97176,HS-grad,9,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
24,Private,225724,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,20,United-States,<=50K
36,Private,185203,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,188377,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
